event_pk,date,survey,site_id,acidified,hakai_id,ug_n,ug_c,c_flag,n_flag,row_flag,quality_level
3722,2013-07-23,FGS,703 OUTLET,TRUE,CF1400,18.2505146387545,305.474384005757,NA,SVC,Results,Technicianmr
3722,2013-07-23,FGS,703 OUTLET,FALSE,CF1401,9.58861622163986,134.064490494464,AV,SVD,Results,Principal Investigator
3721,2013-07-23,FGS,708 OUTLET,FALSE,CF1402,22.0403372751307,324.682768707496,AV,NA,Results,Principal Investigator
3721,2013-07-23,FGS,708 OUTLET,TRUE,CF1403,45.8020116352818,599.52727369936,NA,NA,Results,Technicianmr
3725,2013-07-23,FGS,844 OUTLET,FALSE,CF1425,16.5965504930988,225.37176767154,AV,SVC,Results,Principal Investigator
3725,2013-07-23,FGS,844 OUTLET,TRUE,CF1426,33.131973536216,472.922055490618,NA,NA,Results,Technicianmr
3728,2013-07-23,FGS,819 OUTLET,FALSE,CF1427,15.0996211804647,208.847957248954,AV,SVC,Results,Principal Investigator
3728,2013-07-23,FGS,819 OUTLET,TRUE,CF1428,29.8013702574906,430.101754907926,NA,NA,Results,Technicianmr
3727,2013-07-23,FGS,1015 OUTLET,FALSE,CF1429,12.9223557393562,202.236281914373,AV,SVC,Results,Principal Investigator
3727,2013-07-23,FGS,1015 OUTLET,TRUE,CF1430,22.086785007773,348.66480833577,AV,NA,Results,Technicianmr
3724,2013-07-23,FGS,626 OUTLET,FALSE,CF1431,18.4337570761434,290.730606349963,AV,SVC,Results,Principal Investigator
3724,2013-07-23,FGS,626 OUTLET,TRUE,CF1432,38.0304199819552,344.504653729072,NA,NA,Results,Technicianmr
3723,2013-07-23,FGS,693 OUTLET,NA,CM700,NA,NA,NA,NA,Not Available,Technicianm
3723,2013-07-23,FGS,693 OUTLET,NA,CM701,NA,NA,NA,NA,Not Available,Technicianm
3730,2013-08-05,FGS,1015 OUTLET,TRUE,CX5577,48.4589505409711,790.160480565204,SVC,NA,Results,Technicianmr
3730,2013-08-05,FGS,1015 OUTLET,FALSE,CX5578,46.3507275384558,768.085976807067,SVC,NA,Results,Principal Investigator
3731,2013-08-05,FGS,819 OUTLET,TRUE,CX5579,NA,NA,NA,NA,Collected,Technicianm
3731,2013-08-05,FGS,819 OUTLET,FALSE,CX5580,56.684360518274,932.098613961071,SVC,NA,Results,Principal Investigator
3732,2013-08-05,FGS,844 OUTLET,TRUE,CX5581,26.0554366851405,430.636851065249,NA,NA,Results,Technicianmr
3732,2013-08-05,FGS,844 OUTLET,FALSE,CX5582,NA,NA,NA,NA,Collected,Technicianm
3733,2013-08-05,FGS,626 OUTLET,TRUE,CX5583,19.276921210513,306.395149983438,NA,SVC,Results,Technicianmr
3733,2013-08-05,FGS,626 OUTLET,FALSE,CX5584,20.0934787955675,320.748965899206,AV,NA,Results,Principal Investigator
3734,2013-08-05,FGS,708 OUTLET,TRUE,CX5585,49.900007423472,531.203930773261,NA,NA,Results,Technicianmr
3734,2013-08-05,FGS,708 OUTLET,FALSE,CX5586,29.5916685137406,437.804699134274,AV,NA,Results,Principal Investigator
3735,2013-08-05,FGS,703 OUTLET,TRUE,CX5587,14.7322633296677,247.655417281895,NA,SVC,Results,Technicianmr
3735,2013-08-05,FGS,703 OUTLET,FALSE,CX5588,12.3995894505629,211.663992847237,AV,SVC,Results,Principal Investigator
3736,2013-08-05,FGS,693 OUTLET,TRUE,CX5589,51.8089118630274,446.034823473772,NA,NA,Results,Technicianmr
3736,2013-08-05,FGS,693 OUTLET,FALSE,CX5590,46.9476335644255,401.868657649707,AV,NA,Results,Principal Investigator
3739,2013-08-19,FGS,819 OUTLET,TRUE,CX5591,NA,NA,NA,NA,Collected,Technicianm
3739,2013-08-19,FGS,819 OUTLET,FALSE,CX5592,NA,NA,NA,NA,Collected,Technicianm
3740,2013-08-19,FGS,844 OUTLET,TRUE,CX5593,NA,NA,NA,NA,Collected,Technicianm
3740,2013-08-19,FGS,844 OUTLET,FALSE,CX5594,NA,NA,NA,NA,Collected,Technicianm
3741,2013-08-19,FGS,693 OUTLET,TRUE,CX5595,NA,NA,NA,NA,Collected,Technicianm
3741,2013-08-19,FGS,693 OUTLET,FALSE,CX5596,NA,NA,NA,NA,Collected,Technicianm
3742,2013-08-19,FGS,626 OUTLET,TRUE,CX5597,NA,NA,NA,NA,Collected,Technicianm
3742,2013-08-19,FGS,626 OUTLET,FALSE,CX5598,NA,NA,NA,NA,Collected,Technicianm
3743,2013-08-19,FGS,708 OUTLET,TRUE,CX5599,NA,NA,NA,NA,Collected,Technicianm
3743,2013-08-19,FGS,708 OUTLET,FALSE,CX5600,NA,NA,NA,NA,Collected,Technicianm
3746,2013-08-19,FGS,703 OUTLET,TRUE,CX5601,NA,NA,NA,NA,Collected,Technicianm
3746,2013-08-19,FGS,703 OUTLET,FALSE,CX5602,NA,NA,NA,NA,Collected,Technicianm
3747,2013-08-19,FGS,1015 OUTLET,TRUE,CX5603,NA,NA,NA,NA,Collected,Technicianm
3747,2013-08-19,FGS,1015 OUTLET,FALSE,CX5604,NA,NA,NA,NA,Collected,Technicianm
3752,2013-09-02,FGS,693 OUTLET,TRUE,CF1979,40.8804384288984,455.435725794482,NA,NA,Results,Technicianmr
3752,2013-09-02,FGS,693 OUTLET,FALSE,CF1980,23.0955577986413,256.798110124585,AV,NA,Results,Principal Investigator
3749,2013-09-02,FGS,844 OUTLET,TRUE,CF1981,28.787837337582,344.500158540277,NA,NA,Results,Technicianmr
3749,2013-09-02,FGS,844 OUTLET,FALSE,CF1982,16.2876388363531,197.265931605972,AV,SVC,Results,Principal Investigator
3748,2013-09-02,FGS,819 OUTLET,TRUE,CF1983,27.7290874286418,378.374646124693,NA,NA,Results,Technicianmr
3748,2013-09-02,FGS,819 OUTLET,FALSE,CF1984,19.885616282518,249.238008863758,AV,SVC,Results,Principal Investigator
3753,2013-09-02,FGS,626 OUTLET,FALSE,CF1985,15.3275250559468,168.436759230341,AV,SVC,Results,Principal Investigator
3753,2013-09-02,FGS,626 OUTLET,TRUE,CF1986,26.6073943647273,237.872343668314,NA,NA,Results,Technicianmr
3754,2013-09-02,FGS,708 OUTLET,FALSE,CF1987,14.7371782018349,155.342898950102,AV,SVC,Results,Principal Investigator
3754,2013-09-02,FGS,708 OUTLET,TRUE,CF1988,27.6253609273008,309.742707358851,NA,NA,Results,Technicianmr
3755,2013-09-02,FGS,703 OUTLET,TRUE,CF1989,22.494594442504,339.210937244906,NA,NA,Results,Technicianmr
3755,2013-09-02,FGS,703 OUTLET,FALSE,CF1990,14.6575716936927,194.483555068235,AV,SVC,Results,Principal Investigator
3756,2013-09-02,FGS,1015 OUTLET,TRUE,CF1991,39.9185229846468,540.768773804016,AV,NA,Results,Technicianmr
3756,2013-09-02,FGS,1015 OUTLET,FALSE,CF1992,25.0533695054894,345.009027034689,AV,NA,Results,Principal Investigator
3760,2013-09-16,FGS,693 OUTLET,TRUE,CF1525,1.59,14.5,NA,NA,Results,Technicianmr
3765,2013-09-16,FGS,1015 OUTLET,FALSE,CF1535,1.69,25.39,SVC,NA,Results,Principal Investigator
3765,2013-09-16,FGS,1015 OUTLET,TRUE,CF1536,1.25,16.29,SVC,NA,Results,Technicianmr
3764,2013-09-16,FGS,819 OUTLET,TRUE,CF1537,1.79,21.68,NA,NA,Results,Technicianmr
3764,2013-09-16,FGS,819 OUTLET,FALSE,CF1538,1.29,20.13,SVC,NA,Results,Principal Investigator
3763,2013-09-16,FGS,844 OUTLET,TRUE,CF1539,3.5,47.6,NA,NA,Results,Technicianmr
3763,2013-09-16,FGS,844 OUTLET,FALSE,CF1540,4.91,68.17,SVC,NA,Results,Principal Investigator
3760,2013-09-16,FGS,693 OUTLET,FALSE,CF1546,3.16,33.18,SVC,NA,Results,Principal Investigator
3757,2013-09-16,FGS,626 OUTLET,TRUE,CF1559,1.09,14.26,NA,NA,Results,Technicianmr
3757,2013-09-16,FGS,626 OUTLET,TRUE,CF1560,1.16,17.33,NA,NA,Results,Technicianmr
3758,2013-09-16,FGS,703 OUTLET,TRUE,CF1563,1.15,12.53,NA,NA,Results,Technicianmr
3758,2013-09-16,FGS,703 OUTLET,FALSE,CF1564,1.28,17.14,SVC,NA,Results,Principal Investigator
3759,2013-09-16,FGS,708 OUTLET,TRUE,CF1567,1.03,16.82,NA,NA,Results,Technicianmr
3759,2013-09-16,FGS,708 OUTLET,FALSE,CF1568,1.17,21.61,SVC,NA,Results,Principal Investigator
3771,2013-09-30,FGS,703 OUTLET,TRUE,CF1500,21.8781022637751,223.506033045578,NA,NA,Results,Technicianmr
3771,2013-09-30,FGS,703 OUTLET,FALSE,CF1501,11.6976888695447,134.395736512872,AV,SVC,Results,Principal Investigator
3770,2013-09-30,FGS,693 OUTLET,TRUE,CF1502,44.2491407899188,510.09116474558,NA,NA,Results,Technicianmr
3770,2013-09-30,FGS,693 OUTLET,FALSE,CF1503,19.9988423305153,220.745875172813,AV,NA,Results,Principal Investigator
3769,2013-09-30,FGS,844 OUTLET,TRUE,CF1504,24.9853436420131,320.529496240434,NA,NA,Results,Technicianmr
3769,2013-09-30,FGS,844 OUTLET,FALSE,CF1505,17.0048123309506,194.6313356348,AV,SVC,Results,Principal Investigator
3766,2013-09-30,FGS,819 OUTLET,FALSE,CF1506,12.3100182597773,153.271679738355,AV,SVC,Results,Principal Investigator
3766,2013-09-30,FGS,819 OUTLET,FALSE,CF1507,14.1470549665524,166.181045956078,AV,SVC,Results,Principal Investigator
3772,2013-09-30,FGS,708 OUTLET,FALSE,CF1528,19.9988423305153,229.997057843914,AV,NA,Results,Principal Investigator
3774,2013-09-30,FGS,1015 OUTLET,TRUE,CF1630,9.44612260118916,149.199528467687,NA,SVD,Results,Technicianmr
3774,2013-09-30,FGS,1015 OUTLET,FALSE,CF1631,9.31648480625159,127.770232256917,AV,SVD,Results,Principal Investigator
3773,2013-09-30,FGS,626 OUTLET,TRUE,CF1632,11.2784635761787,141.328141752649,NA,SVC,Results,Technicianmr
3773,2013-09-30,FGS,626 OUTLET,FALSE,CF1633,13.2101064660682,150.002465742023,AV,SVC,Results,Principal Investigator
3775,2013-10-16,FGS,1015 OUTLET,TRUE,CX5605,1.14,15.23,NA,NA,Results,Technicianm
3775,2013-10-16,FGS,1015 OUTLET,FALSE,CX5606,1.33,19.23,SVC,NA,Results,Principal Investigator
3776,2013-10-16,FGS,819 OUTLET,TRUE,CX5607,NA,NA,NA,NA,Collected,Technicianm
3776,2013-10-16,FGS,819 OUTLET,FALSE,CX5608,NA,NA,NA,NA,Collected,Principal Investigator
3779,2013-10-16,FGS,844 OUTLET,TRUE,CX5609,NA,NA,NA,NA,Collected,Technicianm
3779,2013-10-16,FGS,844 OUTLET,FALSE,CX5610,NA,NA,NA,NA,Collected,Principal Investigator
3780,2013-10-16,FGS,626 OUTLET,TRUE,CX5611,1.99,20.17,NA,NA,Results,Technicianm
3780,2013-10-16,FGS,626 OUTLET,FALSE,CX5612,2.13,23.18,SVC,NA,Results,Principal Investigator
3781,2013-10-16,FGS,708 OUTLET,TRUE,CX5613,2.37,24.67,NA,NA,Results,Technicianm
3781,2013-10-16,FGS,708 OUTLET,FALSE,CX5614,2.45,33.11,SVC,NA,Results,Principal Investigator
3782,2013-10-16,FGS,703 OUTLET,TRUE,CX5615,1.16,10.79,NA,NA,Results,Technicianm
3782,2013-10-16,FGS,703 OUTLET,FALSE,CX5616,1.22,17.47,SVC,NA,Results,Principal Investigator
3783,2013-10-16,FGS,693 OUTLET,TRUE,CX5617,2.16,20.95,NA,NA,Results,Technicianm
3783,2013-10-16,FGS,693 OUTLET,FALSE,CX5618,2.33,27.19,SVC,NA,Results,Principal Investigator
3784,2013-11-06,FGS,1015 OUTLET,NA,CM702,NA,NA,NA,NA,Not Available,Technicianm
3784,2013-11-06,FGS,1015 OUTLET,NA,CM703,NA,NA,NA,NA,Not Available,Technicianm
3785,2013-11-06,FGS,819 OUTLET,TRUE,CX5619,45.9902034795149,767.311473907518,NA,NA,Results,Technicianmr
3785,2013-11-06,FGS,819 OUTLET,FALSE,CX5620,38.3566882776819,652.421831061395,AV,NA,Results,Principal Investigator
3786,2013-11-06,FGS,844 OUTLET,TRUE,CX5621,13.268768320096,206.184489934921,NA,SVC,Results,Technicianmr
3786,2013-11-06,FGS,844 OUTLET,FALSE,CX5622,12.0338341111507,162.850456083001,AV,SVC,Results,Principal Investigator
3787,2013-11-06,FGS,693 OUTLET,TRUE,CX5623,46.6662037656097,634.284475467044,NA,NA,Results,Technicianmr
3787,2013-11-06,FGS,693 OUTLET,FALSE,CX5624,37.341751186291,498.959741166853,AV,NA,Results,Principal Investigator
3788,2013-11-06,FGS,703 OUTLET,TRUE,CX5625,43.173425844293,416.884180188983,NA,NA,Results,Technicianmr
3788,2013-11-06,FGS,703 OUTLET,FALSE,CX5626,32.3432006342485,473.167797916877,AV,NA,Results,Principal Investigator
3791,2013-11-06,FGS,708 OUTLET,TRUE,CX5627,31.6292322404625,432.532979951618,NA,NA,Results,Technicianmr
3791,2013-11-06,FGS,708 OUTLET,FALSE,CX5628,31.0280941233388,431.906790221204,AV,NA,Results,Principal Investigator
3792,2013-11-06,FGS,626 OUTLET,TRUE,CX5629,38.863852247328,562.521566811455,NA,NA,Results,Technicianmr
3792,2013-11-06,FGS,626 OUTLET,FALSE,CX5630,42.9250224921247,668.991279882946,AV,NA,Results,Principal Investigator
3793,2013-11-27,FGS,626 OUTLET,TRUE,CX5631,49.318016387079,480.530933874431,NA,NA,Results,Technicianmr
3793,2013-11-27,FGS,626 OUTLET,FALSE,CX5632,30.9565268666445,404.493537690849,AV,NA,Results,Principal Investigator
3794,2013-11-27,FGS,708 OUTLET,TRUE,CX5633,77.9938259954627,1190.13596561511,NA,NA,Results,Technicianmr
3794,2013-11-27,FGS,708 OUTLET,FALSE,CX5634,58.9661551826128,883.698579326115,SVC,NA,Results,Principal Investigator
3795,2013-11-27,FGS,703 OUTLET,TRUE,CX5635,27.6265915557951,346.590718462741,NA,NA,Results,Technicianmr
3795,2013-11-27,FGS,703 OUTLET,FALSE,CX5636,17.9327839990649,242.532227862185,AV,SVC,Results,Principal Investigator
3796,2013-11-27,FGS,693 OUTLET,TRUE,CX5637,73.6072925890629,879.882605220089,NA,NA,Results,Technicianmr
3796,2013-11-27,FGS,693 OUTLET,FALSE,CX5638,47.1124324116028,719.175532561705,AV,NA,Results,Principal Investigator
3797,2013-11-27,FGS,844 OUTLET,TRUE,CX5639,8.78447930001374,130.178184387264,NA,SVD,Results,Technicianmr
3797,2013-11-27,FGS,844 OUTLET,FALSE,CX5640,10.2405564519281,160.587443677189,AV,SVC,Results,Principal Investigator
3798,2013-11-27,FGS,819 OUTLET,TRUE,CX5641,38.5030613543092,238.148496575954,NA,NA,Results,Technicianmr
3798,2013-11-27,FGS,819 OUTLET,FALSE,CX5642,12.3411491551326,160.102946775189,AV,SVC,Results,Principal Investigator
3799,2013-11-27,FGS,1015 OUTLET,TRUE,CX5643,43.8923551799512,766.848704247945,NA,NA,Results,Technicianmr
3799,2013-11-27,FGS,1015 OUTLET,FALSE,CX5644,35.582863725315,631.842770177831,AV,NA,Results,Principal Investigator
84030,2014-01-09,FGS,1015 OUTLET,NA,CM704,NA,NA,NA,NA,Not Available,Technicianm
84030,2014-01-09,FGS,1015 OUTLET,NA,CM705,NA,NA,NA,NA,Not Available,Technicianm
3802,2014-01-09,FGS,626 OUTLET,TRUE,CX5645,16.5423951743046,226.153475093741,NA,SVC,Results,Technicianmr
3802,2014-01-09,FGS,626 OUTLET,FALSE,CX5646,8.5774831273401,131.936829684394,AV,SVD,Results,Principal Investigator
3803,2014-01-09,FGS,708 OUTLET,TRUE,CX5647,21.9822607402757,199.837731603769,NA,NA,Results,Technicianmr
3803,2014-01-09,FGS,708 OUTLET,FALSE,CX5648,13.6575060181787,183.0659612091,AV,SVC,Results,Principal Investigator
3806,2014-01-09,FGS,703 OUTLET,TRUE,CX5649,16.0822052954374,175.191770058732,NA,SVC,Results,Technicianmr
3806,2014-01-09,FGS,703 OUTLET,FALSE,CX5650,22.4337892069773,304.766749657217,AV,NA,Results,Principal Investigator
3807,2014-01-09,FGS,693 OUTLET,TRUE,CX5651,24.1212781031523,361.327272371948,NA,NA,Results,Technicianmr
3807,2014-01-09,FGS,693 OUTLET,FALSE,CX5652,44.1521078689879,665.764324756486,AV,NA,Results,Principal Investigator
3808,2014-01-09,FGS,844 OUTLET,TRUE,CX5653,10.6533288247089,141.976887607896,NA,SVC,Results,Technicianmr
3808,2014-01-09,FGS,844 OUTLET,FALSE,CX5654,11.852128035625,185.872579598953,AV,SVC,Results,Principal Investigator
3809,2014-01-09,FGS,819 OUTLET,TRUE,CX5655,13.4638735406424,151.860132852442,NA,SVC,Results,Technicianmr
3809,2014-01-09,FGS,819 OUTLET,FALSE,CX5656,12.9854842243262,174.228518234595,AV,SVC,Results,Principal Investigator
3810,2014-01-29,FGS,693 OUTLET,TRUE,CX5657,32.4553531621014,478.132040000754,NA,NA,Results,Technicianmr
3810,2014-01-29,FGS,693 OUTLET,FALSE,CX5658,40.5699828658896,595.447114731946,AV,NA,Results,Principal Investigator
3811,2014-01-29,FGS,703 OUTLET,TRUE,CX5659,22.2032886539237,124.597901862162,NA,NA,Results,Technicianmr
3811,2014-01-29,FGS,703 OUTLET,FALSE,CX5660,10.5231553504054,133.045421978468,AV,SVC,Results,Principal Investigator
3812,2014-01-29,FGS,708 OUTLET,TRUE,CX5661,17.4758967904848,232.974171540424,NA,SVC,Results,Technicianmr
3812,2014-01-29,FGS,708 OUTLET,FALSE,CX5662,10.955569431195,142.676744617001,AV,SVC,Results,Principal Investigator
3815,2014-01-29,FGS,626 OUTLET,TRUE,CX5663,20.6587364332293,282.674967206558,NA,NA,Results,Technicianmr
3815,2014-01-29,FGS,626 OUTLET,FALSE,CX5664,12.2238393619613,158.460885491766,AV,SVC,Results,Principal Investigator
3816,2014-01-29,FGS,844 OUTLET,TRUE,CX5665,9.60675907828095,143.497546080774,NA,SVD,Results,Technicianmr
3816,2014-01-29,FGS,844 OUTLET,FALSE,CX5666,11.1371307303514,152.721306038236,AV,SVC,Results,Principal Investigator
3817,2014-01-29,FGS,819 OUTLET,TRUE,CX5667,13.0815955901112,155.896000046999,NA,SVC,Results,Technicianmr
3817,2014-01-29,FGS,819 OUTLET,FALSE,CX5668,5.23446068186372,84.4021804579618,SVC,SVD,Results,Principal Investigator
3818,2014-01-29,FGS,1015 OUTLET,TRUE,CX5669,27.0739151608689,367.512256089598,NA,NA,Results,Technicianmr
3818,2014-01-29,FGS,1015 OUTLET,FALSE,CX5670,23.2257908292196,344.281056199326,AV,NA,Results,Principal Investigator
3819,2014-02-19,FGS,1015 OUTLET,FALSE,CX5671,14.6707963058914,206.253328497601,AV,SVC,Results,Principal Investigator
3819,2014-02-19,FGS,1015 OUTLET,TRUE,CX5672,24.2163966058257,347.79018912203,NA,NA,Results,Technicianmr
3820,2014-02-19,FGS,819 OUTLET,FALSE,CX5673,70.6648018077865,181.9292743503,AV,NA,Results,Principal Investigator
3820,2014-02-19,FGS,819 OUTLET,TRUE,CX5674,14.0069271613437,137.637275736669,NA,SVC,Results,Technicianmr
3821,2014-02-19,FGS,844 OUTLET,FALSE,CX5675,11.355087354829701,103.385712861232,AV,SVC,Results,Principal Investigator
3821,2014-02-19,FGS,844 OUTLET,TRUE,CX5676,13.9328080800202,123.525410370624,NA,SVC,Results,Technicianmr
3822,2014-02-19,FGS,693 OUTLET,FALSE,CX5677,22.4959824078428,199.256031761691,AV,NA,Results,Principal Investigator
3822,2014-02-19,FGS,693 OUTLET,TRUE,CX5678,16.5841322796526,159.815664586316,NA,SVC,Results,Technicianmr
3823,2014-02-19,FGS,703 OUTLET,FALSE,CX5679,9.517453518136,90.6605186182741,SVC,SVD,Results,Principal Investigator
3823,2014-02-19,FGS,703 OUTLET,TRUE,CX5680,15.0259140850578,120.001185491382,NA,SVC,Results,Technicianmr
3826,2014-02-19,FGS,708 OUTLET,FALSE,CX5681,25.1095084300479,277.98284703036,AV,NA,Results,Principal Investigator
3826,2014-02-19,FGS,708 OUTLET,TRUE,CX5682,15.3055440189537,156.401245329147,NA,SVC,Results,Technicianmr
3827,2014-02-19,FGS,626 OUTLET,FALSE,CX5683,26.4383120111006,269.395322361235,AV,NA,Results,Principal Investigator
3827,2014-02-19,FGS,626 OUTLET,TRUE,CX5684,14.3437637449436,137.30851308053,NA,SVC,Results,Technicianmr
3828,2014-03-18,FGS,1015 OUTLET,FALSE,CX5685,17.5408212943025,239.632773902709,AV,SVC,Results,Principal Investigator
3828,2014-03-18,FGS,1015 OUTLET,TRUE,CX5686,13.86247354083,203.563608202633,NA,SVC,Results,Technicianmr
3831,2014-03-18,FGS,819 OUTLET,FALSE,CX5687,3.11004465085426,36.3664786755561,SVC,SVD,Results,Principal Investigator
3831,2014-03-18,FGS,819 OUTLET,TRUE,CX5688,8.07285548784876,65.4392158272178,SVC,SVD,Results,Technicianmr
3832,2014-03-18,FGS,844 OUTLET,FALSE,CX5689,8.99286469170097,84.8189128506905,SVC,SVD,Results,Principal Investigator
3832,2014-03-18,FGS,844 OUTLET,TRUE,CX5690,14.8630534198491,78.3716719805857,SVC,SVC,Results,Technicianmr
3833,2014-03-18,FGS,693 OUTLET,FALSE,CX5691,17.307688756459,201.112918026343,AV,SVC,Results,Principal Investigator
3833,2014-03-18,FGS,693 OUTLET,TRUE,CX5692,20.7979633183046,208.966060399508,NA,NA,Results,Technicianmr
3834,2014-03-18,FGS,703 OUTLET,FALSE,CX5693,7.5226184912657,78.9469560272799,SVC,SVD,Results,Principal Investigator
3834,2014-03-18,FGS,703 OUTLET,TRUE,CX5694,8.88925036883042,99.016767927903,SVC,SVD,Results,Technicianmr
3835,2014-03-18,FGS,708 OUTLET,FALSE,CX5695,42.650883263871,538.333920522073,AV,NA,Results,Principal Investigator
3835,2014-03-18,FGS,708 OUTLET,TRUE,CX5696,34.1357791552118,429.812974303376,NA,NA,Results,Technicianmr
3836,2014-03-18,FGS,626 OUTLET,FALSE,CX5697,21.2498700001343,228.187486720656,AV,NA,Results,Principal Investigator
3836,2014-03-18,FGS,626 OUTLET,TRUE,CX5698,35.5476351877313,234.979803013146,NA,NA,Results,Technicianmr
3837,2014-03-31,FGS,819 OUTLET,FALSE,CX5699,11.3182191810126,140.989171676321,AV,SVC,Results,Principal Investigator
3837,2014-03-31,FGS,819 OUTLET,TRUE,CX5700,13.1064230323884,167.550779938493,NA,SVC,Results,Technicianmr
3838,2014-03-31,FGS,844 OUTLET,FALSE,CX5701,11.5921150178942,127.562883261967,AV,SVC,Results,Principal Investigator
3838,2014-03-31,FGS,844 OUTLET,TRUE,CX5702,14.0021732839257,90.2376168530603,SVC,SVC,Results,Technicianmr
3839,2014-03-31,FGS,708 OUTLET,FALSE,CX5703,20.769789066614,228.319243157075,AV,NA,Results,Principal Investigator
3839,2014-03-31,FGS,708 OUTLET,TRUE,CX5704,33.8583002827995,393.246417341643,NA,NA,Results,Technicianmr
3842,2014-03-31,FGS,626 OUTLET,FALSE,CX5705,35.1124404574217,333.252535024439,AV,NA,Results,Principal Investigator
3842,2014-03-31,FGS,626 OUTLET,TRUE,CX5706,32.2786050440649,340.016735938703,NA,NA,Results,Technicianmr
3843,2014-03-31,FGS,1015 OUTLET,FALSE,CX5707,25.3698435514772,403.060240669261,AV,NA,Results,Principal Investigator
3843,2014-03-31,FGS,1015 OUTLET,TRUE,CX5708,32.5677261824776,497.519098115346,NA,NA,Results,Technicianmr
3844,2014-03-31,FGS,703 OUTLET,FALSE,CX5709,21.847496712201,250.823053946621,AV,NA,Results,Principal Investigator
3844,2014-03-31,FGS,703 OUTLET,TRUE,CX5710,22.8704314199766,227.730924971195,NA,NA,Results,Technicianmr
3845,2014-03-31,FGS,693 OUTLET,FALSE,CX5711,20.1158584411977,193.525754049565,AV,NA,Results,Principal Investigator
3845,2014-03-31,FGS,693 OUTLET,TRUE,CX5712,30.977769487555,291.023119254427,NA,NA,Results,Technicianmr
3846,2014-04-06,FGS,1015 OUTLET,FALSE,CX5713,21.1581900585371,265.177791454994,AV,NA,Results,Principal Investigator
3846,2014-04-06,FGS,1015 OUTLET,TRUE,CX5714,19.5795021167551,254.148815304853,NA,SVC,Results,Technicianmr
3847,2014-04-06,FGS,819 OUTLET,FALSE,CX5715,11.7230469597413,150.672497480791,AV,SVC,Results,Principal Investigator
3847,2014-04-06,FGS,819 OUTLET,TRUE,CX5716,59.0537299214642,267.731059944128,NA,NA,Results,Technicianmr
3848,2014-04-06,FGS,844 OUTLET,FALSE,CX5717,18.5087563139999,162.099790680692,AV,SVC,Results,Principal Investigator
3848,2014-04-06,FGS,844 OUTLET,TRUE,CX5718,16.1189102890153,192.082315139005,NA,SVC,Results,Technicianmr
3849,2014-04-06,FGS,693 OUTLET,FALSE,CX5719,18.3069584391311,175.581068466501,AV,SVC,Results,Principal Investigator
3849,2014-04-06,FGS,693 OUTLET,TRUE,CX5720,36.2711434354381,309.70528556007,NA,NA,Results,Technicianmr
3850,2014-04-06,FGS,703 OUTLET,FALSE,CX5721,23.4463105794257,208.127528581179,AV,NA,Results,Principal Investigator
3850,2014-04-06,FGS,703 OUTLET,TRUE,CX5722,35.860412837471,186.123542546783,NA,NA,Results,Technicianmr
3853,2014-04-06,FGS,708 OUTLET,FALSE,CX5723,34.8774033732046,386.955255553606,AV,NA,Results,Principal Investigator
3853,2014-04-06,FGS,708 OUTLET,TRUE,CX5724,28.9962190456671,322.37588318242,NA,NA,Results,Technicianmr
3854,2014-04-06,FGS,626 OUTLET,FALSE,CX5725,17.9140853997993,186.921743581426,AV,SVC,Results,Principal Investigator
3854,2014-04-06,FGS,626 OUTLET,TRUE,CX5726,36.7328765885809,384.058922813434,NA,NA,Results,Technicianmr
3855,2014-04-20,FGS,1015 OUTLET,FALSE,CX5727,27.8014017632771,363.143197725287,AV,NA,Results,Principal Investigator
3855,2014-04-20,FGS,1015 OUTLET,TRUE,CX5728,27.7530519152241,367.263379683786,NA,NA,Results,Technicianmr
3856,2014-04-20,FGS,844 OUTLET,FALSE,CX5729,23.0877212682458,251.309252322056,AV,NA,Results,Principal Investigator
3856,2014-04-20,FGS,844 OUTLET,TRUE,CX5730,21.6067346285038,212.667323286807,NA,NA,Results,Technicianmr
3859,2014-04-20,FGS,819 OUTLET,FALSE,CX5731,23.7754457560695,270.171783145489,AV,NA,Results,Principal Investigator
3859,2014-04-20,FGS,819 OUTLET,TRUE,CX5732,24.6659021663899,237.440701583701,NA,NA,Results,Technicianmr
3860,2014-04-20,FGS,708 OUTLET,FALSE,CX5733,25.0687956307626,275.516054801537,AV,NA,Results,Principal Investigator
3860,2014-04-20,FGS,708 OUTLET,TRUE,CX5734,46.4624005224887,471.92485564216,NA,NA,Results,Technicianmr
3861,2014-04-20,FGS,693 OUTLET,FALSE,CX5735,22.8079912097696,265.533392302571,AV,NA,Results,Principal Investigator
3861,2014-04-20,FGS,693 OUTLET,TRUE,CX5736,31.6668219833728,343.345945573365,NA,NA,Results,Technicianmr
3862,2014-04-20,FGS,703 OUTLET,FALSE,CX5737,23.1781776868875,260.301021552179,AV,NA,Results,Principal Investigator
3862,2014-04-20,FGS,703 OUTLET,TRUE,CX5738,25.5532711921894,215.896386148928,NA,NA,Results,Technicianmr
3863,2014-04-20,FGS,626 OUTLET,FALSE,CX5739,28.0799567687329,345.2907501621,AV,NA,Results,Principal Investigator
3863,2014-04-20,FGS,626 OUTLET,TRUE,CX5740,31.1797325013453,365.633278298431,NA,NA,Results,Technicianmr
3864,2014-04-27,FGS,1015 OUTLET,FALSE,CX5741,29.7645704412828,366.972977717867,AV,NA,Results,Principal Investigator
