event_pk,date,survey,site_id,nh4_,tp,tdp,tn,tdn,no2_no3_um,po4,sio2,nh4__flag,tp_flag,tdp_flag,tn_flag,tdn_flag,no2_no3_flag,po4_flag,sio2_flag,analyzing_lab,row_flag,quality_level
377607,4/11/2018,FGS_R,20623 OUTLET,NA,NA,NA,NA,NA,0.079315211,0.056018348,0.800771179,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
377607,4/11/2018,FGS_R,20623 OUTLET,11,11,4,199,157,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
377599,4/11/2018,FGS_R,20718 OUTLET,5,5,NA,85,83,NA,NA,NA,,,MV,,,"NA","NA","NA",UA,Results,Technicianm
377597,4/11/2018,FGS_R,20643 OUTLET,6,7,3,162,137,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
377597,4/11/2018,FGS_R,20643 OUTLET,NA,NA,NA,NA,NA,0.12790881,0.068019949,0.799736623,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
377596,4/11/2018,FGS_R,20741 OUTLET,NA,NA,NA,NA,NA,2.289176741,0.026004953,1.195446451,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
377596,4/11/2018,FGS_R,20741 OUTLET,NA,NA,1,87,85,NA,NA,NA,BDL,MV,,,,"NA","NA","NA",UA,Results,Technicianm
377601,4/11/2018,FGS_R,20720 OUTLET,NA,3,1,52,54,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
377601,4/11/2018,FGS_R,20720 OUTLET,NA,NA,NA,NA,NA,0.361141765,0.021001841,0.622922291,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
377606,4/11/2018,FGS_R,20612 OUTLET,6,5,3,136,141,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
377606,4/11/2018,FGS_R,20612 OUTLET,NA,NA,NA,NA,NA,0.070485605,0.047994339,0.669330062,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
377603,4/11/2018,FGS_R,20940 OUTLET,0,4,1,73,65,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
377603,4/11/2018,FGS_R,20940 OUTLET,NA,NA,NA,NA,NA,0.657337923,0.022995712,0.417419539,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
377602,4/11/2018,FGS_R,20938 OUTLET,6,8,4,145,117,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
377602,4/11/2018,FGS_R,20938 OUTLET,NA,NA,NA,NA,NA,0.102285068,0.049988964,0.887341462,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
377600,4/11/2018,FGS_R,20754 OUTLET,NA,11,3,78,88,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
377600,4/11/2018,FGS_R,20754 OUTLET,NA,NA,NA,NA,NA,1.842876526,0.582791456,0.932750782,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
377595,4/11/2018,FGS_R,20747 OUTLET,NA,5,1,76,75,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
377595,4/11/2018,FGS_R,20747 OUTLET,NA,NA,NA,NA,NA,1.645513079,0.02099105,1.032756302,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
377604,4/11/2018,FGS_R,20615 OUTLET,10,7,5,117,219,NA,NA,NA,,,,,SVC,"NA","NA","NA",UA,Results,Technicianm
377604,4/11/2018,FGS_R,20615 OUTLET,NA,NA,NA,NA,NA,0.975880953,0.099953957,1.324078285,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
377605,4/11/2018,FGS_R,20727 OUTLET,NA,4,1,65,56,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
377605,4/11/2018,FGS_R,20727 OUTLET,NA,NA,NA,NA,NA,1.841211898,0.865482685,0.712433591,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
377586,4/12/2018,FGS_R,26812 OUTLET,NA,NA,NA,NA,NA,1.189122431,0.048023959,0.882371477,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
377586,4/12/2018,FGS_R,26812 OUTLET,4,14,9,144,128,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
377588,4/12/2018,FGS_R,20952 OUTLET,NA,NA,NA,NA,NA,1.789993804,0.054023249,1.257420079,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
377588,4/12/2018,FGS_R,20952 OUTLET,5,15,10,114,133,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
377587,4/12/2018,FGS_R,20947 OUTLET,NA,NA,NA,NA,NA,0.059498532,0.028007254,0.682617512,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
377587,4/12/2018,FGS_R,20947 OUTLET,3,9,9,70,85,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
377589,4/12/2018,FGS_R,20954 OUTLET,NA,NA,NA,NA,NA,0.646616606,0.043009666,1.016927281,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
377589,4/12/2018,FGS_R,20954 OUTLET,4,11,11,147,136,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
377590,4/14/2018,FGS_Y,KOEYE KR01,NA,NA,NA,NA,NA,1.51814077,0.031001655,0.687360411,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
377590,4/14/2018,FGS_Y,KOEYE KR01,NA,6,1,111,83,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
377987,4/16/2018,FGS_R,WANNOCK WR01,NA,NA,NA,NA,NA,4.044716669,0.06296021,49.18702916,"NA","NA","NA","NA","NA",SVC,SVC,SVC,UBC,Results,Technicianm
377987,4/16/2018,FGS_R,WANNOCK WR01,NA,5,6,87,89,NA,NA,NA,BDL,SVC,SVC,SVC,SVC,"NA","NA","NA",UA,Results,Technicianm
377986,4/16/2018,FGS_R,20771K OUTLET,NA,NA,NA,NA,NA,8.892308132,0.067053688,17.68082534,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
377986,4/16/2018,FGS_R,20771K OUTLET,11,5,4,171,188,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
408159,4/16/2018,FGS_R,WANNOCK WR03,NA,NA,NA,NA,NA,4.752857272,0.062028216,33.85109841,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
408159,4/16/2018,FGS_R,WANNOCK WR03,NA,7,3,95,89,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
379232,4/23/2018,FGS,626 OUTLET,NA,NA,NA,NA,NA,0.062,0.448145172,1.069429084,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
379232,4/23/2018,FGS,626 OUTLET,NA,24,23,180,157,NA,NA,NA,BDL,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
379233,4/23/2018,FGS,693 OUTLET,NA,NA,NA,NA,NA,0.075,0.016010499,0.779226784,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
379233,4/23/2018,FGS,693 OUTLET,NA,11,9,105,88,NA,NA,NA,BDL,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
379234,4/23/2018,FGS,703 OUTLET,NA,NA,NA,NA,NA,0.089,0.030011382,1.088467338,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
379234,4/23/2018,FGS,703 OUTLET,NA,8,26,78.2,66,NA,NA,NA,BDL,AV,SVD,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
379235,4/23/2018,FGS,708 OUTLET,NA,NA,NA,NA,NA,0.06,0.048020867,0.811512987,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
379235,4/23/2018,FGS,708 OUTLET,NA,12,10,182,112,NA,NA,NA,BDL,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
379236,4/23/2018,FGS,819 OUTLET,NA,8,79,159,132,NA,NA,NA,BDL,AV,SVD,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
379236,4/23/2018,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.031,0.019010364,1.593730764,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
379237,4/23/2018,FGS,844 OUTLET,NA,10,7,139,121,NA,NA,NA,BDL,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
379237,4/23/2018,FGS,844 OUTLET,NA,NA,NA,NA,NA,0.018,0.023013819,1.566157405,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
379238,4/23/2018,FGS,1015 OUTLET,NA,12,11,158,125,NA,NA,NA,BDL,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
379238,4/23/2018,FGS,1015 OUTLET,NA,NA,NA,NA,NA,0.017,0.031015193,1.205043711,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
420087,4/26/2018,FGS_R,WANNOCK WR01,NA,14,10,103,105,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
420087,4/26/2018,FGS_R,WANNOCK WR01,NA,NA,NA,NA,NA,3.772936014,0.063040091,15.13453184,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
379382,4/30/2018,FGS_B,HOMATHKO HOMA1,NA,NA,NA,NA,NA,13.53646951,0.586556126,57.55846678,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
379382,4/30/2018,FGS_B,HOMATHKO HOMA1,34.8,146,14,204,195,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
379383,4/30/2018,FGS_B,CAMPCREEK WATERINTAKE,NA,15,9,114,109,NA,NA,NA,MV,,,,,"NA","NA","NA",UA,Results,Technicianm
379383,4/30/2018,FGS_B,CAMPCREEK WATERINTAKE,NA,NA,NA,NA,NA,6.024210398,0.015960391,4.850441535,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
379385,4/30/2018,FGS_B,HOMATHKO HOMA3,NA,42,11,235,235,NA,NA,NA,MV,,,,,"NA","NA","NA",UA,Results,Technicianm
379385,4/30/2018,FGS_B,HOMATHKO HOMA3,NA,NA,NA,NA,NA,9.671450373,0.468761192,53.77028912,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
379381,4/30/2018,FGS_B,TEAQUAHAN TEAQ2,NA,58,10,116,117,NA,NA,NA,MV,,,,,"NA","NA","NA",UA,Results,Technicianm
379384,4/30/2018,FGS_B,SOUTHGATE SGTE3,3,26,11,219,228,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
379384,4/30/2018,FGS_B,SOUTHGATE SGTE3,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA",MV,MV,MV,UBC,Results,Technicianm
379674,5/2/2018,FGS_B,4829 OUTLET,4,8,5,NA,NA,NA,NA,NA,,,,MV,MV,"NA","NA","NA",UA,Results,Technicianm
379674,5/2/2018,FGS_B,4829 OUTLET,NA,NA,NA,NA,NA,20.14919332,0.029931741,51.0583746,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
379675,5/2/2018,FGS_B,HYACINTHE HYAC1,NA,NA,NA,NA,NA,6.920794894,0.047888862,61.66400814,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
379675,5/2/2018,FGS_B,HYACINTHE HYAC1,NA,7,8,NA,NA,NA,NA,NA,BDL,,,MV,MV,"NA","NA","NA",UA,Results,Technicianm
379670,5/2/2018,FGS_B,4968 OUTLET,NA,NA,NA,NA,NA,0.021942639,0.015959429,1.021355306,"NA","NA","NA","NA","NA",BDL,BDL,,UBC,Results,Technicianm
379670,5/2/2018,FGS_B,4968 OUTLET,7,7,7,NA,NA,NA,NA,NA,,,,MV,MV,"NA","NA","NA",UA,Results,Technicianm
379673,5/2/2018,FGS_B,4809 OUTLET,NA,6,6,NA,NA,NA,NA,NA,BDL,,,MV,MV,"NA","NA","NA",UA,Results,Technicianm
379673,5/2/2018,FGS_B,4809 OUTLET,NA,NA,NA,NA,NA,0.101706224,0.021943775,1.581017952,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
379671,5/2/2018,FGS_B,4805 OUTLET,NA,NA,NA,NA,NA,0.30495182,0.032914341,10.08856746,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
379671,5/2/2018,FGS_B,4805 OUTLET,NA,10,7,NA,NA,NA,NA,NA,BDL,,,MV,MV,"NA","NA","NA",UA,Results,Technicianm
379672,5/2/2018,FGS_B,PARADISE PDSE1,3,6,5,NA,NA,NA,NA,NA,,,,MV,MV,"NA","NA","NA",UA,Results,Technicianm
379672,5/2/2018,FGS_B,PARADISE PDSE1,NA,NA,NA,NA,NA,3.758954495,0.01196789,1.437500651,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
379667,5/2/2018,FGS_B,4914 OUTLET,NA,NA,NA,NA,NA,11.86295107,0.03091643,40.56765112,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
379667,5/2/2018,FGS_B,4914 OUTLET,NA,12,5,NA,NA,NA,NA,NA,BDL,,,MV,MV,"NA","NA","NA",UA,Results,Technicianm
379668,5/2/2018,FGS_B,4889 OUTLET,NA,6,7,NA,NA,NA,NA,NA,BDL,,,MV,MV,"NA","NA","NA",UA,Results,Technicianm
379668,5/2/2018,FGS_B,4889 OUTLET,NA,NA,NA,NA,NA,5.642318066,0.012964694,7.932131385,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
379666,5/2/2018,FGS_B,4848 OUTLET,NA,NA,NA,NA,NA,10.4897986,0.009613626,15.24221059,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
379666,5/2/2018,FGS_B,4848 OUTLET,NA,6,6,NA,NA,NA,NA,NA,BDL,,,MV,MV,"NA","NA","NA",UA,Results,Technicianm
379669,5/2/2018,FGS_B,MELLERSH MELR1,NA,NA,NA,NA,NA,5.926992574,0.015955586,4.048121664,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
379669,5/2/2018,FGS_B,MELLERSH MELR1,NA,8,10,NA,NA,NA,NA,NA,BDL,,,MV,MV,"NA","NA","NA",UA,Results,Technicianm
380270,5/3/2018,FGS_B,8405 OUTLET,7,13,11,88,77,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
380267,5/3/2018,FGS_B,9257 OUTLET,NA,NA,NA,NA,NA,3.534275601,0.092793986,119.392315,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
380267,5/3/2018,FGS_B,9257 OUTLET,3,12,11,96,90,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
380265,5/3/2018,FGS_B,5005 OUTLET,NA,14,19,70,57,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
380265,5/3/2018,FGS_B,5005 OUTLET,NA,NA,NA,NA,NA,0.168929178,0.015961993,1.005685018,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
380266,5/3/2018,FGS_B,4745 OUTLET,NA,9,14,73,61,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
380266,5/3/2018,FGS_B,4745 OUTLET,NA,NA,NA,NA,NA,0.419019595,0.006587387,0.913094709,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
380271,5/3/2018,FGS_B,9572 OUTLET,NA,NA,NA,NA,NA,1.146374202,0.02094591,2.8215344,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
380271,5/3/2018,FGS_B,9572 OUTLET,4,13,9,108,106,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
380268,5/3/2018,FGS_B,8395 OUTLET,NA,21,12,245,152,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
380268,5/3/2018,FGS_B,8395 OUTLET,NA,NA,NA,NA,NA,8.339049119,0.031916296,16.9905977,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
380269,5/3/2018,FGS_B,9265 OUTLET,8,20,15,190,188,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
380264,5/3/2018,FGS_B,4767 OUTLET,NA,10,8,80,85,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
380264,5/3/2018,FGS_B,4767 OUTLET,NA,NA,NA,NA,NA,4.001463438,0.010969686,7.337973747,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
387761,5/15/2018,FGS_R,703 OUTLET,59,8,7,78,81,NA,NA,NA,SVC,,,,,"NA","NA","NA",UA,Results,Technicianm
387761,5/15/2018,FGS_R,703 OUTLET,NA,NA,NA,NA,NA,0.801223108,0.017989864,0.840299828,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
387763,5/15/2018,FGS_R,819 OUTLET,10,16,15,238,236,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
387763,5/15/2018,FGS_R,819 OUTLET,NA,NA,NA,NA,NA,0.321464775,0.131146324,1.149467229,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
387762,5/15/2018,FGS_R,708 OUTLET,16,10,7,183,219,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
387762,5/15/2018,FGS_R,708 OUTLET,NA,NA,NA,NA,NA,0.13757191,0.041037349,0.491621135,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
387764,5/15/2018,FGS_Y,KOEYE KR01,NA,NA,NA,NA,NA,1.294391725,0.010965263,1.314630741,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
387764,5/15/2018,FGS_Y,KOEYE KR01,NA,9,8,79.2,157,NA,NA,NA,MV,,,,,"NA","NA","NA",UA,Results,Technicianm
388062,5/16/2018,FGS_R,20938 OUTLET,10,7,6,139,124,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
388062,5/16/2018,FGS_R,20938 OUTLET,NA,NA,NA,NA,NA,0.375526262,0.062033073,0.977707382,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
388038,5/16/2018,FGS_R,20720 OUTLET,4,2,4,45,43,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
388038,5/16/2018,FGS_R,20720 OUTLET,NA,NA,NA,NA,NA,0.127960962,0.021003281,0.777743144,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
388033,5/16/2018,FGS_R,26812 OUTLET,5,6,4,134,129,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
388033,5/16/2018,FGS_R,26812 OUTLET,NA,NA,NA,NA,NA,0.070600843,0.036975365,0.990762707,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
388034,5/16/2018,FGS_R,20940 OUTLET,46,2,2,101,55,NA,NA,NA,SVC,,,,,"NA","NA","NA",UA,Results,Technicianm
388034,5/16/2018,FGS_R,20940 OUTLET,NA,NA,NA,NA,NA,0.84968721,0.005047078,0.313413462,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
388030,5/16/2018,FGS_R,20954 OUTLET,NA,NA,NA,NA,NA,0.19426573,0.017005531,0.644624172,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
388030,5/16/2018,FGS_R,20954 OUTLET,10,5,2,175,116,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
388032,5/16/2018,FGS_R,20947 OUTLET,6,5,5,88,90,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
388032,5/16/2018,FGS_R,20947 OUTLET,NA,NA,NA,NA,NA,0.885948728,0.031008745,0.541772484,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
388035,5/16/2018,FGS_R,20727 OUTLET,NA,2,2,38,56,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
388035,5/16/2018,FGS_R,20727 OUTLET,NA,NA,NA,NA,NA,0.485757837,0.015015724,0.928814268,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
388031,5/16/2018,FGS_R,20952 OUTLET,6,9,7,198,210,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
388031,5/16/2018,FGS_R,20952 OUTLET,NA,NA,NA,NA,NA,4.173533628,0.07005896,2.875927613,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
388039,5/16/2018,FGS_R,20718 OUTLET,8,4,2,53,50,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
388039,5/16/2018,FGS_R,20718 OUTLET,NA,NA,NA,NA,NA,1.016078884,0.021014805,2.160460808,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
388037,5/16/2018,FGS_R,20726 OUTLET,18,6,6,153,143,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
388037,5/16/2018,FGS_R,20726 OUTLET,NA,NA,NA,NA,NA,2.715762045,0.0580389,1.740389472,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
388027,5/17/2018,FGS_R,20747 OUTLET,NA,NA,NA,NA,NA,1.10919551,0.1860737,1.430028842,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
388027,5/17/2018,FGS_R,20747 OUTLET,3,2,2,39,40,NA,NA,NA,SVC,,,,,"NA","NA","NA",UA,Results,Technicianm
388023,5/17/2018,FGS_R,20623 OUTLET,NA,NA,NA,NA,NA,1.713264417,0.64807902,1.115962755,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
388023,5/17/2018,FGS_R,20623 OUTLET,15,5,5,222,201,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
388028,5/17/2018,FGS_R,20722 OUTLET,NA,NA,NA,NA,NA,1.589056423,0.017995411,4.292721355,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
388028,5/17/2018,FGS_R,20722 OUTLET,3,7,2,101,73,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
388021,5/17/2018,FGS_R,20612 OUTLET,11,11,34,267,237,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
388021,5/17/2018,FGS_R,20612 OUTLET,NA,NA,NA,NA,NA,0.254430793,4.302870458,2.849194684,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
388025,5/17/2018,FGS_R,20771K OUTLET,NA,NA,NA,NA,NA,2.555515876,0.026023085,15.17154117,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
388025,5/17/2018,FGS_R,20771K OUTLET,NA,7,2,53,56,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
388022,5/17/2018,FGS_R,20613 OUTLET,NA,10,8,168,172,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
388022,5/17/2018,FGS_R,20613 OUTLET,NA,NA,NA,NA,NA,1.806351655,0.122103042,34.45880128,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
388026,5/17/2018,FGS_R,20771C OUTLET,NA,4,2,52,56,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
388026,5/17/2018,FGS_R,20771C OUTLET,NA,NA,NA,NA,NA,2.286158136,0.015009423,8.918170665,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
388024,5/17/2018,FGS_R,20643 OUTLET,NA,NA,NA,NA,NA,3.092377825,0.050024918,0.524156847,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
388024,5/17/2018,FGS_R,20643 OUTLET,10,7,4,235,184,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
388029,5/18/2018,FGS_R,20741 OUTLET,NA,NA,NA,NA,NA,1.049974134,0,2.91084793,"NA","NA","NA","NA","NA",,BDL,,UBC,Results,Technicianm
388029,5/18/2018,FGS_R,20741 OUTLET,43,26,28,35,36,NA,NA,NA,SVC,,,,,"NA","NA","NA",UA,Results,Technicianm
405305,5/28/2018,FGS,626 OUTLET,3,22,11,323,253,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
405305,5/28/2018,FGS,626 OUTLET,NA,NA,NA,NA,NA,0.077158428,0.043858056,2.409902946,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
405306,5/28/2018,FGS,693 OUTLET,NA,13,10,114,97,NA,NA,NA,BDL,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
405306,5/28/2018,FGS,693 OUTLET,NA,NA,NA,NA,NA,0.823860937,0.031894589,0.594025001,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
405307,5/28/2018,FGS,703 OUTLET,NA,NA,NA,NA,NA,0.160213719,0.022931285,1.152085206,"NA","NA","NA","NA","NA",AV,AV;BDL,AV,UBC,Results,Principal Investigator
405307,5/28/2018,FGS,703 OUTLET,NA,10,18,162,135,NA,NA,NA,BDL,AV,SVD,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
405308,5/28/2018,FGS,708 OUTLET,NA,NA,NA,NA,NA,0.19828488,0.038882155,2.5370208,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
405308,5/28/2018,FGS,708 OUTLET,3,19,9,251,212,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
405309,5/28/2018,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.072118436,0.060811523,3.601795843,"NA","NA","NA","NA","NA",AV,AV,AV,UBC,Results,Principal Investigator
405309,5/28/2018,FGS,819 OUTLET,3,27,19,277,251,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
405310,5/28/2018,FGS,844 OUTLET,NA,NA,NA,NA,NA,0.063136124,0.313973088,3.391646603,"NA","NA","NA","NA","NA",AV,SVC,AV,UBC,Results,Principal Investigator
405310,5/28/2018,FGS,844 OUTLET,3,22,17,258,237,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
405311,5/28/2018,FGS,1015 OUTLET,NA,NA,NA,NA,NA,0.007457546,0.032894666,1.499113445,"NA","NA","NA","NA","NA",AV;BDL,AV,AV,UBC,Results,Principal Investigator
405311,5/28/2018,FGS,1015 OUTLET,4,17,10,200,185,NA,NA,NA,AV,AV,AV,AV,AV,"NA","NA","NA",UA,Results,Principal Investigator
415229,5/31/2018,FGS_B,HYACINTHE HYAC1,5,10,8,255,247,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
415229,5/31/2018,FGS_B,HYACINTHE HYAC1,NA,NA,NA,NA,NA,15.42061072,0.082731417,89.18579613,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
415230,5/31/2018,FGS_B,8407 OUTLET,4,12,9,22,29,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
415230,5/31/2018,FGS_B,8407 OUTLET,NA,NA,NA,NA,NA,1.012080349,0.119606889,136.516076,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
406223,5/31/2018,FGS_R,WANNOCK WR01,NA,NA,NA,NA,NA,3.801128115,0.071226761,55.02108551,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
406223,5/31/2018,FGS_R,WANNOCK WR01,4,8,3,122,132,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
406234,6/2/2018,FGS_B,HOMATHKO HOMA3,NA,NA,NA,NA,NA,2.870009362,0.063846689,52.83315136,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
