event_pk,date,survey,site_id,nh4_,tp,tdp,tn,tdn,no2_no3_um,po4,sio2,nh4__flag,tp_flag,tdp_flag,tn_flag,tdn_flag,no2_no3_flag,po4_flag,sio2_flag,row_flag,quality_level
407714,2018-06-09,FGS_R,20940 OUTLET,NA,NA,NA,NA,NA,0.105028676940777,0.00760881684850472,0.298284960241857,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
407714,2018-06-09,FGS_R,20940 OUTLET,5,3,2,138,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407719,2018-06-09,FGS_R,20747 OUTLET,NA,NA,NA,NA,NA,1.86812386667606,0.00976448750249716,0.863702525371436,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
407719,2018-06-09,FGS_R,20747 OUTLET,6,4,2,73,69,NA,NA,NA,SVC,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407716,2018-06-09,FGS_R,20727 OUTLET,4,3,2,87,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407716,2018-06-09,FGS_R,20727 OUTLET,NA,NA,NA,NA,NA,0.0851713289617201,0.00908999186355218,0.582374325365715,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
407711,2018-06-09,FGS_R,20954 OUTLET,NA,NA,NA,NA,NA,0.128706458901968,0.0250005668128508,0.792579209468935,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
407711,2018-06-09,FGS_R,20954 OUTLET,6,6,3,172,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407712,2018-06-09,FGS_R,20947 OUTLET,14,5,3,128,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407712,2018-06-09,FGS_R,20947 OUTLET,NA,NA,NA,NA,NA,0.00425950723648506,0.0179996301076013,0.487447115352266,NA,NA,NA,NA,NA,BDL,BDL,NA,Results,Technicianm
407717,2018-06-09,FGS_R,20726 OUTLET,NA,NA,NA,NA,NA,0.0148436722330734,0.0219976463838228,0.53017164476415,NA,NA,NA,NA,NA,BDL,BDL,NA,Results,Technicianm
407717,2018-06-09,FGS_R,20726 OUTLET,6,1,3,141,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407710,2018-06-09,FGS_R,20952 OUTLET,NA,NA,NA,NA,NA,0.802420488045003,0.0329950436165281,0.931664603453054,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407710,2018-06-09,FGS_R,20952 OUTLET,7,5,3,186,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407715,2018-06-09,FGS_R,20938 OUTLET,6,8,5,180,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407715,2018-06-09,FGS_R,20938 OUTLET,NA,NA,NA,NA,NA,0.0207745448749806,0.0339934243799748,0.734274761251857,NA,NA,NA,NA,NA,BDL,NA,NA,Results,Technicianm
407713,2018-06-09,FGS_R,26812 OUTLET,NA,NA,NA,NA,NA,0.152402299635905,0.035033084754779197,0.868080013759605,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407713,2018-06-09,FGS_R,26812 OUTLET,6,6,4,161,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407709,2018-06-10,FGS_R,20722 OUTLET,5,3,2,92,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407709,2018-06-10,FGS_R,20722 OUTLET,NA,NA,NA,NA,NA,1.51232135580105,0.0160074373755534,1.60684352174684,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
407707,2018-06-10,FGS_R,20718 OUTLET,NA,NA,NA,NA,NA,2.79985470938342,0.0309952818362083,7.07965067885085,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
407707,2018-06-10,FGS_R,20718 OUTLET,12,4,2,123,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407705,2018-06-10,FGS_R,20771C OUTLET,NA,NA,NA,NA,NA,3.18170373048351,0.0249867774721105,6.5186132947794,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
407705,2018-06-10,FGS_R,20771C OUTLET,4,3,2,75,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407706,2018-06-10,FGS_R,WANNOCK WR02,NA,NA,NA,NA,NA,3.49170418766888,0.0262058357811986,52.1658878972013,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407706,2018-06-10,FGS_R,WANNOCK WR02,NA,5,2,83,81,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407704,2018-06-10,FGS_R,20771K OUTLET,4,1,2,67,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407704,2018-06-10,FGS_R,20771K OUTLET,NA,NA,NA,NA,NA,3.08205760777138,0.026993611691857,14.4385142336515,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
407703,2018-06-10,FGS_R,WANNOCK WR01,NA,5,2,79,92,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407703,2018-06-10,FGS_R,WANNOCK WR01,NA,NA,NA,NA,NA,3.36108586434157,0.0262049362014573,53.8081184679997,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407708,2018-06-10,FGS_R,20720 OUTLET,NA,NA,NA,NA,NA,0.056402907540198,0.0260254699563001,0.745952616056818,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
407708,2018-06-10,FGS_R,20720 OUTLET,4,4,2,98,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407722,2018-06-11,FGS_R,20612 OUTLET,12,16,8,230,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407722,2018-06-11,FGS_R,20612 OUTLET,NA,NA,NA,NA,NA,0.030791110642115,0.0569835147831403,1.31352319094686,NA,NA,NA,NA,NA,BDL,NA,NA,Results,Technicianm
407724,2018-06-11,FGS_R,20623 OUTLET,NA,NA,NA,NA,NA,0.00130627237624713,0.0369880318934843,1.00813776736101,NA,NA,NA,NA,NA,BDL,NA,NA,Results,Technicianm
407724,2018-06-11,FGS_R,20623 OUTLET,8,6,5,202,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407721,2018-06-11,FGS_R,20642 OUTLET,9,15,3,181,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407721,2018-06-11,FGS_R,20642 OUTLET,NA,NA,NA,NA,NA,0.0336830892861424,0.0300058679475358,0.514698533288726,NA,NA,NA,NA,NA,BDL,BDL,NA,Results,Technicianm
407720,2018-06-11,FGS_R,20643 OUTLET,8,11,2,213,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
407720,2018-06-11,FGS_R,20643 OUTLET,NA,NA,NA,NA,NA,0.00938277949643171,0.042045470578703,0.949725596061692,NA,NA,NA,NA,NA,BDL,NA,NA,Results,Technicianm
407723,2018-06-11,FGS_R,20613 OUTLET,NA,NA,NA,NA,NA,0.00438116985071253,0.067067934720709,1.54959741618061,NA,NA,NA,NA,NA,BDL,NA,NA,Results,Technicianm
407723,2018-06-11,FGS_R,20613 OUTLET,11,7,5,334,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
408285,2018-06-12,FGS_R,819 OUTLET,NA,4,2,210,210,NA,NA,NA,MV,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
408284,2018-06-12,FGS_R,708 OUTLET,4,4,1,163,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
408284,2018-06-12,FGS_R,708 OUTLET,NA,NA,NA,NA,NA,0.0604698679242919,0.00944748090544465,0.290418326941336,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
408286,2018-06-12,FGS_R,703 OUTLET,37,2,2,96,100,NA,NA,NA,SVC,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
408286,2018-06-12,FGS_R,703 OUTLET,NA,NA,NA,NA,NA,0.0851172338466741,0.0149990434809991,0.58605594693395,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
408154,2018-06-13,FGS_Y,KOEYE KR01,NA,NA,NA,NA,NA,0.958743203504203,0.0211669786106462,0.877360736023823,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
408154,2018-06-13,FGS_Y,KOEYE KR01,NA,4,10,85,82,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
410786,2018-06-17,FGS,1015 OUTLET,NA,5,6,147,132,NA,NA,NA,BDL,AV,SVD,AV,AV,NA,NA,NA,Results,Principal Investigator
410786,2018-06-17,FGS,1015 OUTLET,NA,NA,NA,NA,NA,0.117394708660058,0.0421326611932631,1.13817718204931,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
410785,2018-06-17,FGS,844 OUTLET,NA,NA,NA,NA,NA,0.0133952421583634,0.051161578415092,1.39779932373816,NA,NA,NA,NA,NA,"AV,BDL",AV,AV,Results,Principal Investigator
410785,2018-06-17,FGS,844 OUTLET,NA,14,3,189,189,NA,NA,NA,BDL,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
410784,2018-06-17,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.00543750773667379,0.0481522274744475,1.45536319939131,NA,NA,NA,NA,NA,"AV,BDL",AV,AV,Results,Principal Investigator
410784,2018-06-17,FGS,819 OUTLET,NA,4,9,180,191,NA,NA,NA,BDL,SVC,SVC,AV,AV,NA,NA,NA,Results,Principal Investigator
410783,2018-06-17,FGS,708 OUTLET,NA,5,7,146,133,NA,NA,NA,BDL,AV,SVD,AV,AV,NA,NA,NA,Results,Principal Investigator
410783,2018-06-17,FGS,708 OUTLET,NA,NA,NA,NA,NA,0.0185547671268489,0.031098412824386,0.665931931663708,NA,NA,NA,NA,NA,"AV,BDL","AV,BDL",AV,Results,Principal Investigator
410782,2018-06-17,FGS,703 OUTLET,NA,6,3,111,113,NA,NA,NA,BDL,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
410782,2018-06-17,FGS,703 OUTLET,NA,NA,NA,NA,NA,0.298998438743566,0.0421334679687302,1.57647329445333,NA,NA,NA,NA,NA,AV,AV,AV,Results,Principal Investigator
410781,2018-06-17,FGS,693 OUTLET,NA,7,3,166,127,NA,NA,NA,BDL,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
410781,2018-06-17,FGS,693 OUTLET,NA,NA,NA,NA,NA,0.0185961741904876,0.0381219733619166,0.686696986898476,NA,NA,NA,NA,NA,"AV,BDL",AV,AV,Results,Principal Investigator
410780,2018-06-17,FGS,626 OUTLET,NA,NA,NA,NA,NA,0.033006296291395,0.0912897632849626,1.36702568925366,NA,NA,NA,NA,NA,"AV,BDL",AV,AV,Results,Principal Investigator
410780,2018-06-17,FGS,626 OUTLET,NA,9,5,276,260,NA,NA,NA,BDL,AV,AV,AV,AV,NA,NA,NA,Results,Principal Investigator
412814,2018-06-27,FGS_B,5005 OUTLET,NA,NA,NA,NA,NA,1.26716788871344,0.012963653545282,4.12293246698155,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
412814,2018-06-27,FGS_B,5005 OUTLET,4,32,30,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412817,2018-06-27,FGS_B,4968 OUTLET,NA,NA,NA,NA,NA,2.7442851999487,0.340039780705494,3.84840648532508,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412817,2018-06-27,FGS_B,4968 OUTLET,NA,53,33,48,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412824,2018-06-27,FGS_B,SOUTHGATE SGTE2,NA,NA,NA,NA,NA,2.56970710464515,0.0528496971524886,21.8843322944956,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412824,2018-06-27,FGS_B,SOUTHGATE SGTE2,NA,95,31,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412816,2018-06-27,FGS_B,PARADISE PDSE1,NA,NA,NA,NA,NA,2.6772488701831,0.203417393869557,2.34524081739262,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412816,2018-06-27,FGS_B,PARADISE PDSE1,4,32,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412818,2018-06-27,FGS_B,4809 OUTLET,NA,NA,NA,NA,NA,0.0754303050778689,0.016950769202973,1.40334125138468,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
412818,2018-06-27,FGS_B,4809 OUTLET,NA,32,29,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412825,2018-06-27,FGS_B,HOMATHKO HOMA1,NA,213,27,29,37,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412825,2018-06-27,FGS_B,HOMATHKO HOMA1,NA,NA,NA,NA,NA,2.16049712145997,0.0658062277713791,39.3519097097791,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412823,2018-06-27,FGS_B,4889 OUTLET,NA,30,28,28,27,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412823,2018-06-27,FGS_B,4889 OUTLET,NA,NA,NA,NA,NA,3.71290192163302,0.357938814501382,5.39071598165285,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412822,2018-06-27,FGS_B,4848 OUTLET,NA,NA,NA,NA,NA,0.694988323204746,0.00633708484103144,21.1611181867877,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
412822,2018-06-27,FGS_B,4848 OUTLET,NA,32,27,21,NA,NA,NA,NA,MV,NA,NA,NA,MV,NA,NA,NA,Results,Technicianm
412826,2018-06-27,FGS_B,CAMPCREEK WATERINTAKE,NA,54,38,32,NA,NA,NA,NA,MV,NA,NA,NA,MV,NA,NA,NA,Results,Technicianm
412826,2018-06-27,FGS_B,CAMPCREEK WATERINTAKE,NA,NA,NA,NA,NA,2.60574528676281,0.0309071253246843,3.307962378419,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
412812,2018-06-27,FGS_B,9257 OUTLET,12,41,35,130,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412812,2018-06-27,FGS_B,9257 OUTLET,NA,NA,NA,NA,NA,6.35604458255246,0.145553829189662,159.453189917154,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412813,2018-06-27,FGS_B,4745 OUTLET,17,35,30,61,NA,NA,NA,NA,NA,NA,NA,NA,MV,NA,NA,NA,Results,Technicianm
412813,2018-06-27,FGS_B,4745 OUTLET,NA,NA,NA,NA,NA,1.84847488050357,0.00475133994964433,2.02733798420051,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
412821,2018-06-27,FGS_B,BEAR BEAR1,NA,39,28,NA,32,NA,NA,NA,MV,NA,NA,MV,NA,NA,NA,NA,Results,Technicianm
412821,2018-06-27,FGS_B,BEAR BEAR1,NA,NA,NA,NA,NA,2.94722893623391,0.0209337248320007,14.8794959773397,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
412820,2018-06-27,FGS_B,4914 OUTLET,NA,36,34,49,41,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412820,2018-06-27,FGS_B,4914 OUTLET,NA,NA,NA,NA,NA,2.95137311719698,0.0299047212852264,32.5363125961686,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
412819,2018-06-27,FGS_B,4829 OUTLET,NA,NA,NA,NA,NA,11.5620934931222,0.0259169052184885,50.7596533038203,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
412819,2018-06-27,FGS_B,4829 OUTLET,NA,40,29,126,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412815,2018-06-27,FGS_B,4767 OUTLET,NA,NA,NA,NA,NA,3.52193972787146,0.207331082751772,12.4863965206435,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412815,2018-06-27,FGS_B,4767 OUTLET,NA,29,28,38,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412797,2018-06-28,FGS_B,MELLERSH MELR1,NA,12,8,NA,NA,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412797,2018-06-28,FGS_B,MELLERSH MELR1,NA,NA,NA,NA,NA,5.14870132071085,0.378891944149445,5.49648675038303,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412801,2018-06-28,FGS_B,8405 OUTLET,NA,NA,NA,NA,NA,0.342846239723878,0.027915553106945,40.5039496701516,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
412801,2018-06-28,FGS_B,8405 OUTLET,5,14,8,116,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412799,2018-06-28,FGS_B,9265 OUTLET,NA,NA,NA,NA,NA,1.79697702104242,0.1116599721595,63.347206472602,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412799,2018-06-28,FGS_B,9265 OUTLET,7,23,18,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412800,2018-06-28,FGS_B,8395 OUTLET,NA,NA,NA,NA,NA,8.42890178791672,0.0568223900281993,49.66794997732,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412800,2018-06-28,FGS_B,8395 OUTLET,3,12,11,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412798,2018-06-28,FGS_B,9572 OUTLET,5,12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412798,2018-06-28,FGS_B,9572 OUTLET,NA,NA,NA,NA,NA,0.454075586589484,0.00920703624757536,4.71508544317898,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
412956,2018-06-29,FGS_B,8407 OUTLET,NA,10,8,72,29,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412956,2018-06-29,FGS_B,8407 OUTLET,NA,NA,NA,NA,NA,1.32999669744194,0.167624479594837,133.535481967656,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
412955,2018-06-29,FGS_B,HYACINTHE HYAC1,4,14,16,269,249,NA,NA,NA,NA,SVC,SVC,NA,NA,NA,NA,NA,Results,Technicianm
412955,2018-06-29,FGS_B,HYACINTHE HYAC1,NA,NA,NA,NA,NA,12.9466763356519,0.0668435281240074,86.5912309525762,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
415987,2018-07-03,FGS_R,20771K OUTLET,45,13,6,27,42,NA,NA,NA,SVC,NA,NA,SVC,SVC,NA,NA,NA,Results,Technicianm
415987,2018-07-03,FGS_R,20771K OUTLET,NA,NA,NA,NA,NA,2.00262402094802,0.0379893674598566,23.2744994585668,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
415980,2018-07-03,FGS_R,20612 OUTLET,NA,NA,NA,NA,NA,0.0652293124123821,0.0459791820057632,0.951717224902079,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
415980,2018-07-03,FGS_R,20612 OUTLET,13,8,11,335,321,NA,NA,NA,NA,SVC,SVC,NA,NA,NA,NA,NA,Results,Technicianm
415982,2018-07-03,FGS_R,20623 OUTLET,9,7,8,190,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
415982,2018-07-03,FGS_R,20623 OUTLET,NA,NA,NA,NA,NA,0.00283810173609834,0.0189889401576503,0.754308159403107,NA,NA,NA,NA,NA,BDL,BDL,NA,Results,Technicianm
415986,2018-07-03,FGS_R,20720 OUTLET,3,8,10,72,81,NA,NA,NA,NA,SVC,SVC,NA,NA,NA,NA,NA,Results,Technicianm
415986,2018-07-03,FGS_R,20720 OUTLET,NA,NA,NA,NA,NA,0.010864661411667,0.00999374733203173,0.576104630630516,NA,NA,NA,NA,NA,BDL,BDL,NA,Results,Technicianm
415983,2018-07-03,FGS_R,20642 OUTLET,NA,NA,NA,NA,NA,0,0.0259781324394127,0.698033133544716,NA,NA,NA,NA,NA,BDL,BDL,NA,Results,Technicianm
415983,2018-07-03,FGS_R,20642 OUTLET,8,9,5,160,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
415981,2018-07-03,FGS_R,20613 OUTLET,NA,NA,NA,NA,NA,0.0226846685884329,0.028970604802014,0.782143949787591,NA,NA,NA,NA,NA,BDL,BDL,NA,Results,Technicianm
415981,2018-07-03,FGS_R,20613 OUTLET,8,23,6,227,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
415984,2018-07-03,FGS_R,20643 OUTLET,9,7,6,204,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
415984,2018-07-03,FGS_R,20643 OUTLET,NA,NA,NA,NA,NA,0,0.014977035412062,0.648947425137366,NA,NA,NA,NA,NA,BDL,BDL,NA,Results,Technicianm
415985,2018-07-03,FGS_R,20718 OUTLET,NA,NA,NA,NA,NA,2.70138170803022,0.0279547199509933,11.4538121602185,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
415985,2018-07-03,FGS_R,20718 OUTLET,9,11,6,111,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
415988,2018-07-03,FGS_R,20771C OUTLET,NA,4,15,23,49,NA,NA,NA,BDL,SVC,SVC,SVC,SVC,NA,NA,NA,Results,Technicianm
415988,2018-07-03,FGS_R,20771C OUTLET,NA,NA,NA,NA,NA,1.76816635216035,0.0179701159487588,18.4659468924843,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
415761,2018-07-04,FGS_R,WANNOCK WR02,3,15,18,58,50,NA,NA,NA,NA,SVC,SVC,NA,NA,NA,NA,NA,Results,Technicianm
415761,2018-07-04,FGS_R,WANNOCK WR02,NA,NA,NA,NA,NA,2.89419785610638,0.0219928940079744,40.2467564771265,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
415765,2018-07-04,FGS_R,20726 OUTLET,NA,NA,NA,NA,NA,0.205538576883305,0.0179910765699499,0.629086398925106,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
415765,2018-07-04,FGS_R,20726 OUTLET,NA,6,5,160,123,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
415763,2018-07-04,FGS_R,20741 OUTLET,NA,4,4,77,64,NA,NA,NA,BDL,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
415763,2018-07-04,FGS_R,20741 OUTLET,NA,NA,NA,NA,NA,3.56177462372618,0,7.28928180678962,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
415768,2018-07-04,FGS_R,20722 OUTLET,NA,NA,NA,NA,NA,1.0961694113037,0.00366255019342662,3.64420610029953,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
415768,2018-07-04,FGS_R,20722 OUTLET,4,4,4,61,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
415764,2018-07-04,FGS_R,20727 OUTLET,NA,NA,NA,NA,NA,0.841250808432647,0.00706896617504882,1.17478698630064,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
415764,2018-07-04,FGS_R,20727 OUTLET,4,5,5,70,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
415766,2018-07-04,FGS_R,20938 OUTLET,NA,NA,NA,NA,NA,0.00101177338362866,0.0299682971976971,0.82278349504656,NA,NA,NA,NA,NA,BDL,BDL,NA,Results,Technicianm
415766,2018-07-04,FGS_R,20938 OUTLET,8,14,9,191,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
415767,2018-07-04,FGS_R,20940 OUTLET,NA,NA,NA,NA,NA,0.205841463603324,0.00678247974517577,0.47052213096376,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
415767,2018-07-04,FGS_R,20940 OUTLET,3,4,5,51,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
415762,2018-07-04,FGS_R,20747 OUTLET,4,5,4,140,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
415762,2018-07-04,FGS_R,20747 OUTLET,NA,NA,NA,NA,NA,2.48310129939746,0.00576341195137807,2.08702513739905,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
415978,2018-07-05,FGS_R,708 OUTLET,NA,NA,NA,NA,NA,0.00920490636910217,0.00805091894769675,0.339161723111035,NA,NA,NA,NA,NA,BDL,BDL,NA,Results,Technicianm
415978,2018-07-05,FGS_R,708 OUTLET,7,7,9,140,153,NA,NA,NA,NA,SVC,SVC,NA,NA,NA,NA,NA,Results,Technicianm
415975,2018-07-05,FGS_R,20952 OUTLET,NA,NA,NA,NA,NA,1.46678730120306,0.0409672857378432,1.20033634478529,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
415975,2018-07-05,FGS_R,20952 OUTLET,7,6,6,155,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
415973,2018-07-05,FGS_R,26812 OUTLET,9,6,4,138,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
415973,2018-07-05,FGS_R,26812 OUTLET,NA,NA,NA,NA,NA,0.0325578712708732,0.0249768162194633,0.662063515987909,NA,NA,NA,NA,NA,BDL,BDL,NA,Results,Technicianm
415979,2018-07-05,FGS_R,703 OUTLET,4,4,3,126,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
415979,2018-07-05,FGS_R,703 OUTLET,NA,NA,NA,NA,NA,0.27607381622259,0.0109879012219645,1.30058327533368,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
415974,2018-07-05,FGS_R,20947 OUTLET,NA,NA,NA,NA,NA,0.21191820911253,0.0239715327501118,0.756902744433993,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
415974,2018-07-05,FGS_R,20947 OUTLET,5,5,4,167,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
415976,2018-07-05,FGS_R,20954 OUTLET,NA,NA,NA,NA,NA,0.0709455211117021,0.00963272802009513,0.987093092471497,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
415976,2018-07-05,FGS_R,20954 OUTLET,8,5,4,135,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
415977,2018-07-05,FGS_R,819 OUTLET,NA,NA,NA,NA,NA,0,0.0259557141528667,0.729933146057877,NA,NA,NA,NA,NA,BDL,BDL,NA,Results,Technicianm
415977,2018-07-05,FGS_R,819 OUTLET,6,5,4,206,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Results,Technicianm
417482,2018-07-12,FGS_Y,KOEYE KR01,NA,NA,NA,NA,NA,0.696310081749754,0.0149731583377595,1.04603093328625,NA,NA,NA,NA,NA,NA,BDL,NA,Results,Technicianm
